Geneid,ProteinID,TranscriptID
gene_1780,3015203,3015687
gene_1781,3015207,3015691
gene_1783,3015245,3015729
gene_1785,3015250,3015734
gene_1786,3015274,3015758
gene_1787,3015279,3015763
gene_1788,3015297,3015781
gene_1789,3015301,3015785
gene_1790,3015305,3015789
gene_1791,3015313,3015797
gene_1792,3015321,3015805
gene_1794,3015347,3015831
gene_1797,3015355,3015839
gene_1798,3015364,3015848
gene_1799,3015395,3015879
gene_1801,3015419,3015903
gene_1803,3015424,3015908
gene_1804,3015440,3015924
gene_1805,3015454,3015938
gene_1807,3015469,3015953
gene_1808,3015485,3015969
gene_1809,3015494,3015978
gene_1810,3015508,3015992
gene_1812,3015537,3016021
gene_1814,3015563,3016047
gene_1816,3015611,3016095
gene_1817,3015621,3016105
gene_1818,3015638,3016122
gene_1819,3015642,3016126
gene_1820,3015651,3016135
gene_1821,3015653,3016137
gene_1822,3015661,3016145
gene_1823,3015670,3016154
gene_1824,3015672,3016156
gene_1825,3015682,3016166
gene_1826,3015687,3016171
gene_1827,3015692,3016176
gene_1829,3015714,3016198
gene_1832,3015747,3016231
gene_1834,3015774,3016258
gene_1835,3015779,3016263
gene_1836,3015783,3016267
gene_1837,3015787,3016271
gene_1838,3015804,3016288
gene_1840,3015844,3016328
gene_1841,3015847,3016331
gene_1843,3015865,3016349
gene_1844,3015870,3016354
gene_1845,3015875,3016359
gene_1846,3015890,3016374
gene_1847,3015906,3016390
gene_1848,3015910,3016394
gene_1849,3015939,3016423
gene_1850,3015951,3016435
gene_1851,3015974,3016458
gene_1852,3015984,3016468
gene_1853,3016006,3016490
gene_1854,3016019,3016503
gene_1855,3016022,3016506
gene_1856,3016034,3016518
gene_1858,3016058,3016542
gene_1860,3016084,3016568
gene_1861,3016090,3016574
gene_1862,3016103,3016587
gene_1864,3016120,3016604
gene_1865,3016129,3016613
gene_1866,3016132,3016616
gene_1867,3016144,3016628
gene_1868,3016174,3016658
gene_1869,3016199,3016683
gene_1871,3016205,3016689
gene_1873,3016223,3016707
gene_1874,3016235,3016719
gene_1875,3016240,3016724
gene_1876,3016249,3016733
gene_1877,3016251,3016735
gene_1878,3016256,3016740
gene_1879,3016259,3016743
gene_1880,3016272,3016756
gene_1883,3016297,3016781
gene_1884,3016304,3016788
gene_1885,3016313,3016797
gene_1886,3016350,3016834
gene_1887,3016360,3016844
gene_1888,3016373,3016857
gene_1889,3016400,3016884
gene_1890,3016406,3016890
gene_1894,3016431,3016915
gene_1895,3016434,3016918
gene_1896,3016456,3016940
gene_1897,3016467,3016951
gene_1898,3016474,3016958
gene_1899,3016496,3016980
gene_1900,3016500,3016984
gene_1901,3016519,3017003
gene_1902,3016524,3017008
gene_1903,3016542,3017026
gene_1904,3016576,3017060
gene_1906,3016597,3017081
gene_1907,3016617,3017101
gene_1908,3016635,3017119
gene_1909,3016637,3017121
gene_1910,3016643,3017127
gene_1911,3016683,3017167
gene_1912,3016686,3017170
gene_1913,3016698,3017182
gene_1914,3016708,3017192
gene_1915,3016749,3017233
gene_1916,3016780,3017264
gene_1917,3016784,3017268
gene_1918,3016792,3017276
gene_1920,3016819,3017303
gene_1921,3016827,3017311
gene_1922,3016839,3017323
gene_1923,3016853,3017337
gene_1924,3016859,3017343
gene_1925,3016882,3017366
gene_1927,3016929,3017413
gene_1928,3016952,3017436
gene_1929,3016962,3017446
gene_1930,3016969,3017453
gene_1931,3016979,3017463
gene_1932,3016993,3017477
gene_1933,3017004,3017488
gene_1934,3017019,3017503
gene_1935,3017037,3017521
gene_1937,3017071,3017555
gene_1939,3017100,3017584
gene_1940,3017111,3017595
gene_1941,3017133,3017617
gene_1944,3017149,3017633
gene_1945,3017166,3017650
gene_1946,3017193,3017677
gene_1947,3017209,3017693
gene_1948,3017229,3017713
gene_1949,3017232,3017716
gene_1951,3017240,3017724
gene_1952,3017255,3017739
gene_1953,3017260,3017744
gene_1954,3017271,3017755
gene_1955,3017320,3017804
gene_1957,3017362,3017846
gene_1958,3017375,3017859
gene_1959,3017385,3017869
gene_1960,3017396,3017880
gene_1962,3017403,3017887
gene_1963,3017411,3017895
gene_1965,3017414,3017898
gene_1966,3017422,3017906
gene_1967,3017431,3017915
gene_1968,3017442,3017926
gene_1969,3017497,3017981
gene_1970,3017509,3017993
gene_1971,3017516,3018000
gene_1972,3017518,3018002
gene_1973,3017523,3018007
gene_1974,3017547,3018031
gene_1975,3017557,3018041
gene_1976,3017572,3018056
gene_1978,3017615,3018099
gene_1982,3017683,3018167
gene_1983,3017689,3018173
gene_1984,3017705,3018189
gene_1985,3017715,3018199
gene_1986,3017726,3018210
gene_1987,3017736,3018220
gene_1989,3017756,3018240
gene_1990,3017767,3018251
gene_1991,3017782,3018266
gene_1993,3017810,3018294
gene_1994,3017818,3018302
gene_1995,3017850,3018334
gene_1996,3017882,3018366
gene_1997,3017901,3018385
gene_1999,3017913,3018397
gene_2000,3017927,3018411
gene_2001,3017957,3018441
gene_2002,3017967,3018451
gene_2003,3018013,3018497
gene_2004,3018019,3018503
gene_2006,3018047,3018531
gene_2007,3018063,3018547
gene_2009,3018094,3018578
gene_2011,3018103,3018587
gene_2013,3018117,3018601
gene_2014,3018135,3018619
gene_2017,3018148,3018632
gene_2018,3018151,3018635
gene_2019,3018171,3018655
gene_2020,3018179,3018663
gene_2021,3018190,3018674
gene_2022,3018200,3018684
gene_2023,3018208,3018692
gene_2024,3018210,3018694
gene_2026,3018221,3018705
gene_2028,3018232,3018716
gene_2029,3018237,3018721
gene_2030,3018244,3018728
gene_2031,3018251,3018735
gene_2032,3018264,3018748
gene_2033,3018278,3018762
gene_2034,3018295,3018779
gene_2035,3018348,3018832
gene_2037,3018380,3018864
gene_2038,3018404,3018888
gene_2039,3018408,3018892
gene_2040,3018424,3018908
gene_2041,3018432,3018916
gene_2042,3018438,3018922
gene_2043,3018448,3018932
gene_2044,3018471,3018955
gene_2045,3018483,3018967
gene_2046,3018492,3018976
gene_2047,3018498,3018982
gene_2048,3018506,3018990
gene_2049,3018573,3019057
gene_2050,3018581,3019065
gene_2052,3018591,3019075
gene_2053,3018593,3019077
gene_2054,3018606,3019090
gene_2056,3018613,3019097
gene_2057,3018619,3019103
gene_2058,3018632,3019116
gene_2059,3018638,3019122
gene_2060,3018645,3019129
gene_2061,3018654,3019138
gene_2062,3018671,3019155
gene_2063,3018677,3019161
gene_2064,3018691,3019175
gene_2065,3018708,3019192
gene_2066,3018718,3019202
gene_2067,3018725,3019209
gene_2068,3018732,3019216
gene_2069,3018745,3019229
gene_2070,3018748,3019232
gene_2072,3018778,3019262
gene_2073,3018787,3019271
gene_2074,3018810,3019294
gene_2075,3018813,3019297
gene_2076,3018824,3019308
gene_2077,3018831,3019315
gene_2078,3018839,3019323
gene_2079,3018852,3019336
gene_2080,3018866,3019350
gene_2081,3018881,3019365
gene_2082,3018882,3019366
gene_2085,3018911,3019395
gene_2086,3018928,3019412
gene_2087,3018929,3019413
gene_2088,3018970,3019454
gene_2089,3018990,3019474
gene_2090,3019004,3019488
gene_2091,3019022,3019506
gene_2092,3019040,3019524
gene_2093,3019046,3019530
gene_2094,3019099,3019583
gene_2095,3019114,3019598
gene_2096,3019121,3019605
gene_2098,3019138,3019622
gene_2099,3019140,3019624
gene_2100,3019158,3019642
gene_2101,3019169,3019653
gene_2102,3019204,3019688
gene_2103,3019232,3019716
gene_2104,3019244,3019728
gene_2105,3019259,3019743
gene_2107,3019299,3019783
gene_2108,3019307,3019791
gene_2109,3019318,3019802
gene_2110,3019340,3019824
gene_2111,3019364,3019848
gene_2112,3019380,3019864
gene_2113,3019399,3019883
gene_2114,3019417,3019901
gene_2115,3019448,3019932
gene_2116,3019462,3019946
gene_2118,3019491,3019975
gene_2119,3019502,3019986
gene_2120,3019511,3019995
gene_2121,3019575,3020059
gene_2122,3019582,3020066
gene_2123,3019593,3020077
gene_2124,3019599,3020083
gene_2125,3019605,3020089
gene_2126,3019615,3020099
gene_2127,3019628,3020112
gene_2129,3019647,3020131
gene_2130,3019666,3020150
gene_2131,3019672,3020156
gene_2133,3019715,3020199
gene_2134,3019725,3020209
gene_2135,3019741,3020225
gene_2136,3019755,3020239
gene_2137,3019757,3020241
gene_2138,3019766,3020250
gene_2140,3019781,3020265
gene_2141,3019791,3020275
gene_2143,3019805,3020289
gene_2144,3019811,3020295
gene_2145,3019813,3020297
gene_2146,3019821,3020305
gene_2147,3019837,3020321
gene_2148,3019841,3020325
gene_2149,3019859,3020343
gene_2150,3019872,3020356
gene_2151,3019901,3020385
gene_2152,3019909,3020393
gene_2153,3019922,3020406
gene_2154,3019938,3020422
gene_2155,3019944,3020428
gene_2160,3019956,3020440
gene_2161,3019974,3020458
gene_2162,3019983,3020467
gene_2163,3019987,3020471
gene_2164,3020015,3020499
gene_2165,3020030,3020514
gene_2166,3020052,3020536
gene_2167,3020079,3020563
gene_2168,3020095,3020579
gene_2169,3020104,3020588
gene_2170,3020127,3020611
gene_2171,3020136,3020620
gene_2172,3020147,3020631
gene_2173,3020156,3020640
gene_2174,3020162,3020646
gene_2175,3020171,3020655
gene_2177,3020214,3020698
gene_2178,3020219,3020703
gene_2183,3020283,3020767
gene_2184,3020301,3020785
gene_2185,3020318,3020802
gene_2186,3020332,3020816
gene_2188,3020343,3020827
gene_2189,3020361,3020845
gene_2190,3020370,3020854
gene_2191,3020388,3020872
gene_2192,3020432,3020916
gene_2193,3020435,3020919
gene_2194,3020476,3020960
gene_2195,3020483,3020967
gene_2198,3020563,3021047
gene_2199,3020576,3021060
gene_2200,3020591,3021075
gene_2201,3020603,3021087
gene_2203,3020618,3021102
gene_2205,3020657,3021141
gene_2206,3020695,3021179
gene_2209,3020731,3021215
gene_2210,3020732,3021216
gene_2211,3020739,3021223
gene_2212,3020747,3021231
gene_2213,3020759,3021243
gene_2214,3020763,3021247
gene_2215,3020767,3021251
gene_2216,3020780,3021264
gene_2217,3020786,3021270
gene_2220,3020802,3021286
gene_2221,3020815,3021299
gene_2222,3020825,3021309
gene_2223,3020832,3021316
gene_2224,3020876,3021360
gene_2225,3020881,3021365
gene_2226,3020882,3021366
gene_2228,3020949,3021433
gene_2230,3020979,3021463
gene_2231,3020989,3021473
gene_2232,3020994,3021478
gene_2234,3021036,3021520
gene_2235,3021061,3021545
gene_2237,3021074,3021558
gene_2238,3021082,3021566
gene_2239,3021104,3021588
gene_2240,3021110,3021594
gene_2241,3021120,3021604
gene_2242,3021142,3021626
gene_2243,3021153,3021637
gene_2244,3021161,3021645
gene_2245,3021171,3021655
gene_2246,3021178,3021662
gene_2247,3021188,3021672
gene_2248,3021195,3021679
gene_2249,3021205,3021689
gene_2250,3021221,3021705
gene_2251,3021227,3021711
gene_2252,3021251,3021735
gene_2253,3021256,3021740
gene_2255,3021278,3021762
gene_2256,3021308,3021792
gene_2257,3021314,3021798
gene_2258,3021320,3021804
gene_2259,3021331,3021815
gene_2260,3021336,3021820
gene_2263,3021358,3021842
gene_2265,3021367,3021851
gene_2266,3021390,3021874
gene_2268,3021405,3021889
gene_2269,3021431,3021915
gene_2271,3021448,3021932
gene_2273,3021458,3021942
gene_2274,3021488,3021972
gene_2275,3021501,3021985
gene_2277,3021561,3022045
gene_2278,3021568,3022052
gene_2279,3021624,3022108
gene_2280,3021640,3022124
gene_2282,3021659,3022143
gene_2283,3021664,3022148
gene_2285,3021675,3022159
gene_2286,3021715,3022199
gene_2287,3021721,3022205
gene_2288,3021728,3022212
gene_2290,3021750,3022234
gene_2291,3021779,3022263
gene_2292,3021784,3022268
gene_2293,3021794,3022278
gene_2294,3021799,3022283
gene_2295,3021809,3022293
gene_2296,3021827,3022311
gene_2297,3021836,3022320
gene_2298,3021846,3022330
gene_2299,3021852,3022336
gene_2300,3021861,3022345
gene_2302,3021896,3022380
gene_2304,3021913,3022397
gene_2305,3021928,3022412
gene_2307,3021943,3022427
gene_2311,3021973,3022457
gene_2312,3021975,3022459
gene_2315,3021993,3022477
gene_2316,3022001,3022485
gene_2317,3022014,3022498
gene_2318,3022046,3022530
gene_2319,3022080,3022564
gene_2320,3022086,3022570
gene_2321,3022098,3022582
gene_2322,3022115,3022599
gene_2323,3022119,3022603
gene_2324,3022130,3022614
gene_2325,3022201,3022685
gene_2326,3022204,3022688
gene_2327,3022225,3022709
gene_2328,3022241,3022725
gene_2330,3022279,3022763
gene_2331,3022321,3022805
gene_2335,3022337,3022821
gene_2336,3022345,3022829
gene_2337,3022354,3022838
gene_2339,3022385,3022869
gene_2340,3022390,3022874
gene_2341,3022393,3022877
gene_2344,3022415,3022899
gene_2345,3022421,3022905
gene_2346,3022427,3022911
gene_2348,3022446,3022930
gene_2349,3022453,3022937
gene_2350,3022466,3022950
gene_2352,3022474,3022958
gene_2353,3022495,3022979
gene_2354,3022530,3023014
gene_2355,3022545,3023029
gene_2356,3022547,3023031
gene_2359,3022576,3023060
gene_2360,3022590,3023074
gene_2361,3022595,3023079
gene_2362,3022610,3023094
gene_2364,3022617,3023101
gene_2365,3022623,3023107
gene_2366,3022637,3023121
gene_2367,3022658,3023142
gene_2369,3022662,3023146
gene_2371,3022669,3023153
gene_2372,3022681,3023165
gene_2374,3022706,3023190
gene_2375,3022726,3023210
gene_2376,3022738,3023222
gene_2377,3022743,3023227
gene_2379,3022759,3023243
gene_2380,3022778,3023262
gene_2382,3022809,3023293
gene_2383,3022815,3023299
gene_2384,3022835,3023319
gene_2385,3022857,3023341
gene_2386,3022858,3023342
gene_2387,3022904,3023388
gene_2388,3022907,3023391
gene_2389,3022932,3023416
gene_2390,3022938,3023422
gene_2392,3022964,3023448
gene_2393,3022966,3023450
gene_2394,3022979,3023463
gene_2395,3022995,3023479
gene_2396,3023034,3023518
gene_2398,3023062,3023546
gene_2400,3023072,3023556
gene_2401,3023089,3023573
gene_2402,3023097,3023581
gene_2403,3023106,3023590
gene_2405,3023133,3023617
gene_2406,3023137,3023621
gene_2407,3023141,3023625
gene_2408,3023148,3023632
gene_2409,3023176,3023660
gene_2410,3023187,3023671
gene_2411,3023188,3023672
gene_2412,3023199,3023683
gene_2413,3023223,3023707
gene_2414,3023230,3023714
gene_2415,3023231,3023715
gene_2416,3023238,3023722
gene_2418,3023246,3023730
gene_2419,3023254,3023738
gene_2420,3023268,3023752
gene_2421,3023301,3023785
gene_2422,3023331,3023815
gene_2423,3023342,3023826
gene_2424,3023353,3023837
gene_2425,3023357,3023841
gene_2426,3023376,3023860
gene_2430,3023422,3023906
gene_2431,3023428,3023912
gene_2434,3023447,3023931
gene_2435,3023457,3023941
gene_2436,3023475,3023959
gene_2437,3023500,3023984
gene_2441,3023519,3024003
gene_2442,3023539,3024023
gene_2443,3023556,3024040
gene_2444,3023568,3024052
gene_2445,3023574,3024058
gene_2446,3023587,3024071
gene_2447,3023596,3024080
gene_2448,3023608,3024092
gene_2450,3023652,3024136
gene_2452,3023672,3024156
gene_2453,3023684,3024168
gene_2454,3023689,3024173
gene_2456,3023704,3024188
gene_2457,3023708,3024192
gene_2458,3023721,3024205
gene_2459,3023723,3024207
gene_2460,3023743,3024227
gene_2461,3023744,3024228
gene_2462,3023759,3024243
gene_2463,3023766,3024250
gene_2464,3023781,3024265
gene_2465,3023785,3024269
gene_2466,3023804,3024288
gene_2467,3023822,3024306
gene_2468,3023837,3024321
gene_2469,3023846,3024330
gene_2470,3023856,3024340
gene_2471,3023881,3024365
gene_2472,3023886,3024370
gene_2473,3023890,3024374
gene_2474,3023909,3024393
gene_2476,3023923,3024407
gene_2481,3023965,3024449
gene_2482,3023993,3024477
gene_2483,3024041,3024525
gene_2484,3024048,3024532
gene_2485,3024060,3024544
gene_2489,3024143,3024627
gene_2491,3024160,3024644
gene_2492,3024162,3024646
gene_2493,3024169,3024653
gene_2494,3024174,3024658
gene_2496,3024178,3024662
gene_2498,3024196,3024680
gene_2500,3024206,3024690
gene_2501,3024235,3024719
gene_2503,3024263,3024747
gene_2505,3024284,3024768
gene_2506,3024301,3024785
gene_2507,3024307,3024791
gene_2508,3024322,3024806
gene_2510,3024342,3024826
gene_2511,3024346,3024830
gene_2512,3024356,3024840
gene_2513,3024376,3024860
gene_2514,3024400,3024884
gene_2516,3024401,3024885
gene_2517,3024413,3024897
gene_2518,3024427,3024911
gene_2519,3024439,3024923
gene_2521,3024465,3024949
gene_2523,3024485,3024969
gene_2525,3024508,3024992
gene_2526,3024512,3024996
gene_2527,3024521,3025005
gene_2528,3024531,3025015
gene_2529,3024552,3025036
gene_2530,3024560,3025044
gene_2532,3024567,3025051
gene_2533,3024572,3025056
gene_2534,3024575,3025059
gene_2536,3024610,3025094
gene_2537,3024617,3025101
gene_2538,3024627,3025111
gene_2539,3024638,3025122
gene_2541,3024663,3025147
gene_2542,3024685,3025169
gene_2543,3024707,3025191
gene_2544,3024716,3025200
gene_2547,3024739,3025223
gene_2548,3024765,3025249
gene_2549,3024768,3025252
gene_2550,3024804,3025288
gene_2551,3024813,3025297
gene_2552,3024820,3025304
gene_2553,3024833,3025317
gene_2554,3024858,3025342
gene_2555,3024885,3025369
gene_2556,3024905,3025389
gene_2557,3024907,3025391
gene_2558,3024941,3025425
gene_2559,3024950,3025434
gene_2560,3024988,3025472
gene_2561,3025007,3025491
gene_2562,3025051,3025535
gene_2563,3025057,3025541
gene_2564,3025081,3025565
gene_2565,3025094,3025578
gene_2566,3025100,3025584
gene_2567,3025104,3025588
gene_2569,3025145,3025629
gene_2571,3025180,3025664
gene_2572,3025203,3025687
gene_2574,3025219,3025703
gene_2575,3025246,3025730
gene_2577,3025266,3025750
gene_2578,3025271,3025755
gene_2579,3025305,3025789
gene_2580,3025319,3025803
gene_2582,3025330,3025814
gene_2583,3025340,3025824
gene_2584,3025351,3025835
gene_2585,3025364,3025848
gene_2586,3025368,3025852
gene_2587,3025380,3025864
gene_2588,3025383,3025867
gene_2589,3025397,3025881
gene_2590,3025410,3025894
gene_2591,3025414,3025898
gene_2592,3025422,3025906
gene_2593,3025438,3025922
gene_2595,3025457,3025941
gene_2596,3025462,3025946
gene_2597,3025473,3025957
gene_2598,3025478,3025962
gene_2599,3025511,3025995
gene_2600,3025541,3026025
gene_2601,3025544,3026028
gene_2602,3025606,3026090
gene_2603,3025612,3026096
gene_2604,3025661,3026145
gene_2605,3025682,3026166
gene_2606,3025692,3026176
gene_2607,3025708,3026192
gene_2608,3025719,3026203
gene_2609,3025749,3026233
gene_2611,3025767,3026251
gene_2612,3025789,3026273
gene_2613,3025793,3026277
gene_2614,3025806,3026290
gene_2615,3025823,3026307
gene_2616,3025836,3026320
gene_2617,3025845,3026329
gene_2619,3025853,3026337
gene_2620,3025921,3026405
gene_2621,3025933,3026417
gene_2623,3025941,3026425
gene_2624,3025955,3026439
gene_2625,3025960,3026444
gene_2626,3025971,3026455
gene_2627,3026001,3026485
gene_2628,3026005,3026489
gene_2629,3026014,3026498
gene_2630,3026021,3026505
gene_2631,3026068,3026552
gene_2634,3026165,3026649
gene_2635,3026177,3026661
gene_2636,3026201,3026685
gene_2637,3026208,3026692
gene_2638,3026213,3026697
gene_2639,3026226,3026710
gene_2641,3026236,3026720
gene_2642,3026237,3026721
gene_2643,3026250,3026734
gene_2644,3026265,3026749
gene_2645,3026271,3026755
gene_2646,3026275,3026759
gene_2648,3026316,3026800
gene_2649,3026324,3026808
gene_2650,3026341,3026825
gene_2651,3026348,3026832
gene_2652,3026363,3026847
gene_2653,3026368,3026852
gene_2654,3026385,3026869
gene_2655,3026396,3026880
gene_2656,3026415,3026899
gene_2657,3026422,3026906
gene_2659,3026446,3026930
gene_2660,3026466,3026950
gene_2661,3026472,3026956
gene_2662,3026483,3026967
gene_2664,3026522,3027006
gene_2665,3026536,3027020
gene_2667,3026550,3027034
gene_2668,3026565,3027049
gene_2669,3026588,3027072
gene_2670,3026604,3027088
gene_2671,3026617,3027101
gene_2672,3026632,3027116
gene_2673,3026645,3027129
gene_2682,3026666,3027150
gene_2683,3026681,3027165
gene_2684,3026696,3027180
gene_2685,3026702,3027186
gene_2687,3026744,3027228
gene_2688,3026771,3027255
gene_2689,3026796,3027280
gene_2690,3026816,3027300
gene_2691,3026829,3027313
gene_2692,3026835,3027319
gene_2693,3026841,3027325
gene_2694,3026856,3027340
gene_2695,3026874,3027358
gene_2696,3026896,3027380
gene_2697,3026909,3027393
gene_2700,3026918,3027402
gene_2702,3026925,3027409
gene_2703,3026943,3027427
