"","OGNWH","OGNWN","OGNWO","OGNTP","OGNTS","OGNTT","OGNYZ","OGNZA","OGNZB","OGNZC","OGNYB","OGNYC","OGNYG","OGNXP","OGNXS","OGNXT","OGNYU","OGNYW","OGNYX","OGNYY","OGNUS","OGNUT","OGNXY","OGNXZ","OGNYA","OGNUY","OGNUZ","OGNWA","OGNXH","OGNXN","OGNXO","OGNWB","OGNWC","OGNWG","OGNZP","OGNZS","OGNYP","OGNYS","OGNYT","OGNXU","OGNXW","OGNXX","OGNZG","OGNZH","OGNZN","OGNUU","OGNUW","OGNUX","OGNYH","OGNYN","OGNYO","OGNWU","OGNWW","OGNWX","OGNWY","OGNWZ","OGNXA","OGNWP","OGNWS","OGNWT","OGNTU","OGNTW","OGNTX","OGNUB","OGNUC","OGNUG","OGNTY","OGNTZ","OGNUA","OGNUH","OGNUN","OGNUO","OGNXB","OGNXC","OGNXG","OGOAP","OGOAS","OGNZT","OGNZU","OGNZW","OGOBA","OGOBB","OGOBC","OGOBG","OGOBH","OGOBN","OGOAG","OGOAH","OGOAN","OGOAX","OGOAY","OGOAZ","OGOAT","OGOAU","OGOAW","OGNZX","OGNZY","OGNZZ","OGOAA","OGOAB","OGOAC","OGOBO","OGOBP","OGOBS"
"OGNWX",0.701373027686438,0.643723911680353,0.66901256715737,0.779132592888175,0.776030966329598,0.800492865669553,0.81743130503637,0.847850145850545,0.718139869210448,0.80160728244037,0.659589404615588,0.636052615563225,0.648746147279892,0.572088274843456,0.536038032558846,0.568952614734992,0.790375539026819,0.841464420260242,0.615063411912021,0.741782654025221,0.639794507250622,0.796429319143625,0.66842217500651,0.679194831833578,0.629483542758902,0.773574128786426,0.786846506594808,0.800219928633575,0.787410769231021,0.797536280677123,0.803875810642977,0.742592047881197,0.762974051597213,0.767912109420272,0.932820227024219,0.84123038773016,0.709229756747496,0.704516224515838,0.698403203725753,0.743969003519133,0.754345991765207,0.749057912103106,0.745362001765332,0.745833754733037,0.762503177483946,0.800586217976435,0.787977687882491,0.782771931687146,0.710638134310564,0.678706302562402,0.735204264566627,0.986072231674605,0.946012526688072,1,0.831116435341537,0.759227558350928,0.757198715404517,0.749922472957501,0.737742606719251,0.750762735179099,0.819844229583443,0.906257165602282,0.852973527466824,0.749181787221368,0.795773585165579,0.83048034533596,0.669807196080506,0.683365824127931,0.662847653886311,0.816654811659966,0.867673114152619,0.848813166120632,0.728439082580029,0.731761355984073,0.755816880652022,0.703897735632358,0.7331871410042,0.69095289254416,0.730411900679981,0.715860774563099,0.657345997971804,0.663408306752839,0.590429484926276,0.693990452466249,0.76809778752366,0.761539310443067,0.778485153828429,0.715297601323416,0.743260098206281,0.933252377745299,0.97745410704173,0.871938979290172,0.865844291205296,0.75709720212421,0.777622007134106,0.7098732439451,0.766518135021319,0.811869473813561,0.694531392871436,0.655551469971928,0.672365599055863,0.698259417150399,0.737769000534348,0.724995574371385
"OGNWY",0.851044144392022,0.81060341253581,0.837627089193686,0.747673535844325,0.747073617999631,0.795512002893959,0.854279717666925,0.860488377943902,0.726459634381511,0.819451798238072,0.613543005036414,0.586998465995818,0.61132562879532,0.684782857125966,0.652128346117001,0.713575438013596,0.778230220770748,0.787493704801787,0.6443074538652,0.791101386625995,0.586943810971313,0.668213549389908,0.609568417339594,0.615200880285102,0.571477744346435,0.79098148228456,0.794321919341328,0.809764370180786,0.860843419263399,0.833787623843618,0.849704885016009,0.790538724597875,0.800257591457762,0.810972174432743,0.805834617851155,0.799573661971869,0.676100027718094,0.665478651508221,0.660496958662519,0.873987544804411,0.864906861088049,0.895041280143037,0.863381854430551,0.858028299411244,0.833384393636369,0.849343177105761,0.804078014829895,0.838630029318761,0.684301263521711,0.65452589932901,0.694392774746469,0.859196368015096,0.827298902246314,0.831116435341537,1,0.973481726228377,0.971436640244077,0.871293662915226,0.863822784926951,0.875272167304371,0.82169237236569,0.886501566885867,0.687193384420927,0.844251359823443,0.842617791534894,0.851907653091904,0.540574620205127,0.556214040114161,0.540580458493112,0.876096489419944,0.845666799054572,0.826777550882639,0.853514304549358,0.864433036729807,0.866506602172406,0.83055134139986,0.855118076938235,0.719818141564759,0.779326788738078,0.715542702582985,0.778980316055489,0.782501553940903,0.722030520795985,0.873777105653008,0.89328803500874,0.895328624107655,0.802373285866462,0.745274353272911,0.771626085793728,0.862486765934715,0.856407511428195,0.881678030050027,0.919696720157204,0.870947785976419,0.871547817421538,0.799955342055804,0.853412806196979,0.856145438805181,0.809866255549318,0.756885998490114,0.787035731127263,0.817261537954285,0.835126115997026,0.846840985951984
"OGNWZ",0.852080823342404,0.825619318804372,0.844903103599758,0.734242067925526,0.727854725886809,0.784943323835931,0.795537120132915,0.796473089579801,0.709123009809046,0.779024217446003,0.568530853856853,0.54103010522374,0.568039298578782,0.68098428234941,0.654397104039583,0.729452117078729,0.737955479914049,0.729500641382908,0.651647703622463,0.773606461147837,0.54537381313297,0.6014698301636,0.577661157436937,0.586912896964107,0.543760264711696,0.76463310056196,0.777241800776434,0.791411428845339,0.862517460069783,0.811173941678056,0.827949522661527,0.741499763644007,0.756125598246168,0.754251522176917,0.714098744322737,0.729126462432394,0.616348341083473,0.602530423998335,0.594877566565104,0.888578697542804,0.824616541198871,0.90995581331189,0.861240441016129,0.856842596543733,0.836710068762617,0.845568652126956,0.784717869480678,0.825353998569112,0.636740593073296,0.601596234476884,0.649507073456502,0.789603538894669,0.77710837260293,0.759227558350928,0.973481726228377,1,0.998203339524611,0.871178297389751,0.858824518032602,0.868425055899904,0.808069159206106,0.855886562538891,0.604636080987201,0.853875686307845,0.845144086935789,0.844367798567792,0.483343041236532,0.496793220450492,0.481900074392622,0.836806493646075,0.797449060896396,0.783334881360216,0.834498741865674,0.846301644403528,0.846375632207402,0.846231329304866,0.862289993899218,0.718967329330018,0.783999536991594,0.71828949473192,0.806277403794459,0.813065667230628,0.768027471915266,0.900922475933874,0.897869878954389,0.903279845989232,0.789842340333475,0.733947875531034,0.76488205917284,0.822527159900312,0.793148333145755,0.847001099581147,0.873331819101227,0.86589954185441,0.863681341685433,0.812412938775629,0.855190529060335,0.848847149104878,0.825104991460683,0.79087579388089,0.806351933778898,0.809283676076936,0.822547981408624,0.837135042296536
"OGNXA",0.867639946701456,0.845493495422329,0.860740169887434,0.733021005024052,0.72300517316494,0.784329490070362,0.796390623091127,0.793389480356305,0.709333166275929,0.779027489664524,0.567693160816165,0.539430816918801,0.568598568230527,0.693921817548263,0.66811065074715,0.74614151386885,0.739148590525232,0.733983783255386,0.655313308046834,0.780667011517629,0.542314711797634,0.599880861780054,0.575724153552938,0.584915027293132,0.543777142736894,0.758409680276493,0.769537181248435,0.785095447564657,0.848826826225419,0.795808134976122,0.813650086590187,0.729800708552086,0.743873820825931,0.742974811192516,0.709277056457912,0.718360577728066,0.610738146627866,0.596892505781656,0.58801125776352,0.895478853159517,0.824489683035931,0.918727043931807,0.859726512677607,0.852234637592587,0.827392044085176,0.843403979196622,0.775193980871142,0.816428623257216,0.629616034584228,0.596825249679594,0.640786864343255,0.788545346178234,0.780130922467413,0.757198715404517,0.971436640244077,0.998203339524611,1,0.886608380906743,0.87235621050634,0.883313294972574,0.816801619751716,0.858158802276906,0.603901508181693,0.867632481060818,0.856529073231992,0.851907519948904,0.481913290636406,0.495857496181957,0.480707918837036,0.845783832884088,0.800363200878501,0.785329825873119,0.848751379805214,0.860538412115041,0.858063675640247,0.862170702957998,0.877036154143443,0.720275999875843,0.786089683790338,0.722176911610049,0.816807143812035,0.826543672563502,0.781685802571332,0.906768844873186,0.899990409047744,0.904387812334991,0.780517062440163,0.722934025035854,0.753826302416668,0.823584689942885,0.792068714653181,0.848628219970189,0.883425584477683,0.878413761596409,0.875688190940143,0.823914599114544,0.865319883259987,0.853040445146341,0.837922099442967,0.809256127065322,0.819704568949278,0.822253060861792,0.834072952933614,0.850249323231895
"OGNWP",0.939660899256308,0.945106833886749,0.926713432664982,0.713455908532362,0.678866603878582,0.759535197184874,0.798914201536342,0.792878999496104,0.721161638848152,0.815617440314977,0.521635350239742,0.492199318498102,0.534096941749423,0.77171694253974,0.761553801865022,0.845541762691434,0.774984500815355,0.738811925042413,0.670717684889536,0.845802155343873,0.56244507584308,0.589604814297363,0.538694035425187,0.551540368248181,0.510330616055361,0.71463791239493,0.739488518363508,0.755840116155096,0.663931290315614,0.612820625127527,0.621807158114476,0.616089060008983,0.634506054828451,0.635585707398642,0.692943872723815,0.705537525841825,0.567379965995957,0.551379918316866,0.544812422939231,0.9254098359433,0.814085057486176,0.943076389405963,0.809902510488642,0.792081569062536,0.76635750246774,0.820849592058018,0.714220256819834,0.735619241411812,0.574672542676945,0.554768512977603,0.59500858986949,0.782050610819041,0.786292950209165,0.749922472957501,0.871293662915226,0.871178297389751,0.886608380906743,1,0.961294255086258,0.978252586854865,0.853223105273969,0.86999609080045,0.579013049312188,0.926690364710291,0.913882625449506,0.894744173537219,0.468173510202521,0.477206723946828,0.464715803226006,0.8830734781606,0.825094208047947,0.819211424483584,0.945997655009152,0.953061129825421,0.941123204096174,0.960448579664319,0.965629498829058,0.685776862446261,0.749399537561133,0.735335682459764,0.845426356176101,0.869756539730424,0.831522655705027,0.887255406744628,0.877284764651463,0.863522416430034,0.7138110969092,0.620684123514736,0.666719376685134,0.827168161617489,0.782902784239408,0.86611318819956,0.925069987136883,0.954811025843678,0.964929929836602,0.853143535935321,0.920475940369769,0.8856608042124,0.873755037684796,0.896625158323499,0.850837783348775,0.892007261858133,0.904505968223372,0.932014813160724
"OGNWS",0.976571828558249,0.970303466557486,0.927242733967942,0.70985766361577,0.666390355095514,0.75679183710801,0.847050291746556,0.816671155953482,0.7420923446169,0.829307387029598,0.604793994290992,0.585693232851059,0.622680260209519,0.748920728233064,0.737706609447459,0.821571135878983,0.789514041545212,0.771489123603095,0.664656166464724,0.850811052516939,0.549490469344872,0.603679469868943,0.610391381021711,0.617446977976832,0.587781530452922,0.709890438050809,0.741847379798806,0.753361372086408,0.67954390376402,0.613505353543892,0.625070736996341,0.630542885125842,0.646226311818351,0.655509402323718,0.68949299640455,0.707921425523935,0.625185636425082,0.615786974672119,0.61248011548632,0.952849592289371,0.762962564800916,0.963378636117,0.844140927076235,0.81477085990229,0.777587360063519,0.829830631668319,0.704032804789299,0.738332649228266,0.616660282430065,0.615424939056372,0.639137313252155,0.78446294934787,0.824196186354052,0.737742606719251,0.863822784926951,0.858824518032602,0.87235621050634,0.961294255086258,1,0.993054051276669,0.880617270998751,0.877215980049181,0.614983293315911,0.922809616028528,0.926798566996392,0.903302516345724,0.470138118230626,0.486731227397698,0.470654502616807,0.932205791868247,0.827773344201552,0.811852537854704,0.971976559241357,0.97651193138634,0.951681973446904,0.98207707840252,0.987036293541462,0.678327243599683,0.742937466918187,0.721869328294312,0.839809751204525,0.895199925745605,0.844324099316216,0.857078805421438,0.875174370286361,0.858910294059545,0.722953759989716,0.612304265123523,0.663125668326535,0.862070540812609,0.796426109431749,0.867027228408457,0.93296418657641,0.985955140736391,0.984220057178599,0.869156021490699,0.907147464172035,0.903924246280845,0.882885508181795,0.895330125625298,0.86795011024816,0.931408680904204,0.937876303575184,0.972809360839139
"OGNWT",0.975250500967952,0.971791467217809,0.941090215476438,0.712643386555697,0.670356204291097,0.760935631518551,0.838686762228496,0.815071966354184,0.739678626904336,0.828824927099951,0.576273140780814,0.552316571979623,0.593466375168269,0.767139906290328,0.75412034471637,0.83679811651199,0.790892186447676,0.773403123621283,0.665210253113038,0.856244703747469,0.557148566809928,0.606888853138428,0.581781426200122,0.589999038995792,0.558491715008617,0.718836145374599,0.744635023734158,0.759156423385273,0.674834480404211,0.613902538570913,0.626555039153227,0.623157412747867,0.640432065440183,0.647966904192189,0.696091700980094,0.703611887965758,0.60582766106068,0.594240008139775,0.58975090602171,0.950740177032001,0.79057322743545,0.966359891392212,0.841396269626914,0.812769663940751,0.774950938821176,0.833432483115407,0.713975510448004,0.745201177923261,0.599200357668173,0.59276302582305,0.619087019093333,0.793327508144436,0.820110828790239,0.750762735179099,0.875272167304371,0.868425055899904,0.883313294972574,0.978252586854865,0.993054051276669,1,0.877630004354799,0.881559267954254,0.6117460620195,0.937754268208814,0.934413900542977,0.912335831742494,0.47502845311876,0.492143945537855,0.473599721649584,0.924356753674133,0.834429056593635,0.819814916562034,0.968846648931181,0.975231772207461,0.956884753616517,0.978890881594049,0.985816777597738,0.685483789722858,0.750731237845444,0.729672198191802,0.853171776980131,0.897589441197011,0.849240639315406,0.874671371361192,0.885395911481367,0.868325772548916,0.725610900123285,0.623434018317725,0.669095418989008,0.859722496125569,0.802196054855154,0.880671285698815,0.947246971644752,0.983305674494043,0.979929667544815,0.880695326227937,0.919219813968532,0.905895484130551,0.894833551303234,0.904743461750514,0.877360166063067,0.928871451542829,0.935952637197599,0.96724421530703
"OGNTU",0.853243662020276,0.821669765339213,0.815879194808147,0.898819730148656,0.820708454674886,0.901503349710141,0.862457417964889,0.854825506042678,0.821445136410823,0.872041258025924,0.725712163690008,0.703630421802659,0.742397003187268,0.668470280404934,0.632623344994374,0.70707342142566,0.826238247679365,0.797717706588848,0.701120354708644,0.859709885988985,0.612147791519405,0.68244832583973,0.747626166529639,0.759228149317387,0.752393131552087,0.78399575173765,0.81667828206521,0.829614471414225,0.747515171997504,0.676976042427269,0.691860430268,0.692543837717561,0.723459485321182,0.703589356577433,0.772935324126375,0.804953504889417,0.740237963912816,0.735471767169663,0.720290992100618,0.894049415865234,0.758575766953633,0.882982832644667,0.873492929476317,0.855456644277886,0.837662533157513,0.913746593465094,0.815758633192291,0.808469667191763,0.731197137400261,0.724072133572594,0.786795625218472,0.852897114366409,0.889516797869767,0.819844229583443,0.82169237236569,0.808069159206106,0.816801619751716,0.853223105273969,0.880617270998751,0.877630004354799,1,0.949028031159547,0.713699593141001,0.889750851169312,0.933981512253442,0.939787121913101,0.552278364065408,0.563060638455856,0.540210427553688,0.88838213774245,0.850405516931641,0.848927462891581,0.847019161274626,0.852925023823104,0.866277641685178,0.861566024899225,0.871023808373378,0.876030643426461,0.882817388074911,0.90573550129816,0.76237535834172,0.795171381263577,0.729093129581822,0.822852802393416,0.870912888307499,0.855966550531729,0.842535016027721,0.736768685049815,0.781784208970582,0.885923817409416,0.849906575973536,0.872424630869656,0.885207445315396,0.900108784166426,0.885812364176328,0.909678954968863,0.906218568611989,0.936941183259651,0.888765641171606,0.901522008595605,0.890509386392659,0.826855338883665,0.85732505081336,0.837045186102957
"OGNTW",0.853390320158804,0.804380709480288,0.825442535415378,0.900018544563414,0.880672156430298,0.926475386103289,0.905416646027392,0.915598731130958,0.82337298992915,0.902670640471536,0.731048528731342,0.701890196066375,0.72346601969428,0.676743388354699,0.639415379399656,0.70400047454613,0.863685326056433,0.853671539642192,0.718015456631364,0.862977894305142,0.667414675152006,0.758149912303779,0.744070152416031,0.754919901226582,0.7109754152521,0.860364222724697,0.884532900850169,0.901498670773357,0.833075365283231,0.790397458201676,0.796281663938861,0.775643284376433,0.800040746670628,0.790687009682005,0.868529963299315,0.876074629512594,0.776485146952349,0.764976975526613,0.758503680596981,0.895196293587189,0.835876771919659,0.893514659946496,0.896378310966437,0.888715341361427,0.882912413404252,0.930532761506584,0.878501955152494,0.876879257868175,0.781904253696257,0.75815284863102,0.814480658351166,0.925706067408995,0.925477733497786,0.906257165602282,0.886501566885867,0.855886562538891,0.858158802276906,0.86999609080045,0.877215980049181,0.881559267954254,0.949028031159547,1,0.785062435035908,0.89422449731813,0.931171112246709,0.953401305193862,0.636679470969902,0.648824331943171,0.628129024332603,0.903846881715163,0.907640808123924,0.899837417496281,0.845571923909045,0.858185153574992,0.880401856570567,0.850136691964596,0.872418256930999,0.845524098528824,0.888523407763648,0.858923230911582,0.790377613524443,0.802181267045921,0.730039512898465,0.843551664618747,0.906189934514209,0.893736473382579,0.886264522022019,0.798972632982926,0.831786999118085,0.94362921455648,0.927678896406399,0.930167939092998,0.930369024187358,0.902139753154452,0.895198819901848,0.874508643838493,0.914900006089562,0.957183193873779,0.864786215825956,0.834358635131726,0.844338495108751,0.833126335873404,0.864359454116015,0.854027311495045
"OGNTX",0.576154843522416,0.518894524568772,0.506151092698031,0.650303992096642,0.637692281500339,0.659597033024046,0.754429598991557,0.757893249766657,0.598056768316417,0.691128129288235,0.721251552103384,0.721140609999826,0.716359417126512,0.436873439066927,0.408831883553736,0.428973361625172,0.715407964814539,0.885891740756274,0.501688857572417,0.613608290420063,0.581691516838466,0.869981738854463,0.685028672995002,0.687466048662757,0.675979149713407,0.64928348626001,0.648998797806945,0.654452802160797,0.680370410137329,0.713618894074192,0.714017434140331,0.703168279463942,0.701910634355606,0.724697652159767,0.890382802687112,0.709036137606527,0.719422741063034,0.74023644306547,0.718390217141996,0.575427935597769,0.575344618044851,0.591760856304702,0.620898791248823,0.603941346487123,0.596084536485909,0.640310529607753,0.631099053782169,0.644450268837575,0.695354590890268,0.678814672350823,0.710001457676983,0.850395043347079,0.870940965479202,0.852973527466824,0.687193384420927,0.604636080987201,0.603901508181693,0.579013049312188,0.614983293315911,0.6117460620195,0.713699593141001,0.785062435035908,1,0.619853639520615,0.673253815729725,0.698288849182246,0.781443468747208,0.817886727009924,0.791987806030387,0.756286863283245,0.787449223132081,0.732574447312272,0.603293276446796,0.604038924425847,0.613319980845064,0.572543621000621,0.590321615143349,0.567359486864397,0.590964984375151,0.574548767230528,0.469907234059264,0.509702014711916,0.425583400986556,0.512887971051876,0.603162334742591,0.593721798016174,0.62573857238774,0.569498030982503,0.58933912121395,0.806413720731794,0.840364308753734,0.675702778300287,0.746278878142535,0.634559026673481,0.645567246703034,0.573036676615959,0.61819773933798,0.666216943923251,0.551693725755972,0.500973651097459,0.537104556341712,0.574179110875267,0.596036092552827,0.608897443195029
"OGNUB",0.923393057064594,0.911308464447223,0.917657741769807,0.786523816018101,0.752261973771647,0.830985365473401,0.839150782292919,0.813427896859367,0.777870008484932,0.801138151307122,0.575312170291374,0.538969391235672,0.571246067777125,0.728986674187226,0.703115514817964,0.789674702053569,0.766431133158669,0.800383602961839,0.680914732253712,0.833898884905439,0.557979363296173,0.634274073484312,0.587037686249229,0.604006906996431,0.565676787929418,0.768553812621299,0.777701949615978,0.791638677352193,0.693002979829649,0.630304400571502,0.652072640174211,0.620886855507076,0.634562491982023,0.654506145567977,0.70243594024954,0.688502265255408,0.614267910596059,0.597848230633668,0.589187793908689,0.929252236230528,0.789072410608667,0.943482941284715,0.883099366446123,0.854099755566052,0.816638420951814,0.862474597225306,0.771424830192865,0.805463556322502,0.626111535739517,0.609365519964457,0.636809551595115,0.784113246285545,0.799996053564968,0.749181787221368,0.844251359823443,0.853875686307845,0.867632481060818,0.926690364710291,0.922809616028528,0.937754268208814,0.889750851169312,0.89422449731813,0.619853639520615,1,0.978358176153491,0.960873919437387,0.547274234847677,0.569825872878475,0.537510305349209,0.880188702652781,0.818245509318316,0.799297742789958,0.882722660183711,0.897308418879582,0.895477367849594,0.918805518000002,0.931190028443651,0.75622521432174,0.830836186239775,0.804658490900358,0.865701371817445,0.882607147218071,0.837874676557206,0.890548528248522,0.906611078212655,0.886261515069316,0.787296023046442,0.730938837923068,0.763713929474235,0.840821729862843,0.787154482637459,0.877086666657663,0.91271163207189,0.940129694366114,0.910998864755801,0.950225042386803,0.953643598083576,0.935500741838153,0.950312006253275,0.925483321682198,0.926329083614485,0.873656529266973,0.876748819601441,0.895197898250065
"OGNUC",0.913255294375154,0.891449056894489,0.894176727396565,0.839166323452541,0.793360580407099,0.870905126109349,0.860308892654805,0.839662178762884,0.79371921702085,0.843152717722221,0.624972984691096,0.59341724736186,0.624069553603877,0.711211058859576,0.685866727185676,0.765225975047115,0.8056053394036,0.829079350896565,0.702230130438384,0.862014603702831,0.599566665510835,0.68628809544759,0.647180870198439,0.661312638578185,0.624799351277253,0.793460256936386,0.826659539752804,0.835774358711211,0.729492534227328,0.658051035093461,0.677407449631752,0.653781246677464,0.676211956028746,0.682562081674143,0.747208662527376,0.747702600055323,0.663551887209389,0.648802711069716,0.642763947018009,0.934185214641846,0.7902627882774,0.937348721113025,0.878364099447752,0.853427229735714,0.843877582116417,0.903320659901722,0.819980307798528,0.834881409523347,0.672958556084,0.660891756546188,0.695466822420135,0.828161151686157,0.854664025985744,0.795773585165579,0.842617791534894,0.845144086935789,0.856529073231992,0.913882625449506,0.926798566996392,0.934413900542977,0.933981512253442,0.931171112246709,0.673253815729725,0.978358176153491,1,0.990265084288348,0.586721191137993,0.610556907651438,0.575589054773582,0.891361297317984,0.852425799910625,0.8427876700326,0.88036028461305,0.892809223023537,0.902195383120911,0.91148080892405,0.926646975743502,0.786600428992183,0.84350142340406,0.83825997684166,0.840778681998291,0.865659360038973,0.807355037641355,0.871578462912245,0.90540950248116,0.886246430221438,0.831331862577923,0.747254153865998,0.791742524564662,0.880033947049736,0.83019793691176,0.891995626061345,0.918106825234821,0.942975086765285,0.916833477924997,0.935801074871108,0.935685069520172,0.960519182395847,0.924468201021506,0.924408329084743,0.905274335464908,0.86411205970619,0.878191475912289,0.893200492682186
"OGNUG",0.885482040105484,0.853315378277079,0.869128050414337,0.866394111946308,0.826804840387025,0.894799567394831,0.874476395521833,0.868882148427089,0.805439420943215,0.865663610105799,0.637271990202258,0.606324594748842,0.634288274371581,0.696078149704306,0.66532918546229,0.737937654099008,0.825854983049459,0.845156113721795,0.703972028503031,0.863787755440014,0.627992853322196,0.715638953690981,0.665849174601238,0.680632584978963,0.637726584125046,0.81515283441244,0.848131651492606,0.86249892906482,0.756361504316356,0.693235226426676,0.708124565204605,0.682139657232858,0.709525193611231,0.706289296629877,0.780990506049343,0.789238822190491,0.687624727326074,0.671651562288281,0.668315136302298,0.917943212325056,0.806053131943157,0.918466429338686,0.882610935570764,0.864870264466998,0.863615294334357,0.917029773630387,0.848139089426284,0.850032968446754,0.69820438305551,0.68287430506371,0.727528580125165,0.85834266015607,0.873219933747035,0.83048034533596,0.851907653091904,0.844367798567792,0.851907519948904,0.894744173537219,0.903302516345724,0.912335831742494,0.939787121913101,0.953401305193862,0.698288849182246,0.960873919437387,0.990265084288348,1,0.614278850179206,0.638371525241048,0.60068275409646,0.885418303072458,0.874909417009401,0.862878555737486,0.85923540770963,0.872730164294724,0.889725472565947,0.880271089556171,0.900171563636551,0.807398992596742,0.857969463016627,0.846458600524041,0.817846724716453,0.833467889631509,0.769347902719064,0.861595445253391,0.904903516887326,0.886852121105094,0.859102892797534,0.767762338440331,0.810182480489254,0.895737781156866,0.85851137828231,0.902924732010798,0.919595435078986,0.924066537178452,0.900306047368282,0.930320250966464,0.925102779433873,0.969388183752668,0.909585726437314,0.898728538384553,0.890518361199114,0.840052456347659,0.859583177179043,0.868805539134874
"OGNTY",0.433472388068936,0.385561286070784,0.392907500897038,0.568900694187058,0.577426920571072,0.572992028982579,0.627808702648905,0.63862460798521,0.476649933059837,0.542378775578214,0.511531658521883,0.482205581573068,0.450555296206103,0.334436826376457,0.316615150201057,0.325844678604065,0.57310723150846,0.786309004173493,0.411324210548833,0.485910168221049,0.533982646184395,0.794837455270701,0.519573670476369,0.519602767316894,0.463609284474072,0.592893955635785,0.570409261800778,0.587451867450536,0.572904563781493,0.61510233817934,0.616575621629243,0.581488477861646,0.584034418393152,0.601837237940392,0.734530381837266,0.569398941003366,0.571212273790034,0.561298051267153,0.564627176903641,0.454248748939013,0.478446442701139,0.458504356892314,0.500236133383766,0.491885361845953,0.490367254470577,0.511412648985594,0.573461910557733,0.56878369588381,0.593935211201853,0.587066038285533,0.56450327389579,0.651312381567296,0.651790704966869,0.669807196080506,0.540574620205127,0.483343041236532,0.481913290636406,0.468173510202521,0.470138118230626,0.47502845311876,0.552278364065408,0.636679470969902,0.781443468747208,0.547274234847677,0.586721191137993,0.614278850179206,1,0.977014129050453,0.989360109192214,0.565660984981073,0.671703311615011,0.608272539995568,0.459022778888695,0.467537654484445,0.476177871755894,0.427952707473521,0.462147683629452,0.480623536392843,0.498696931394538,0.481027603487772,0.376916980847023,0.388140993492143,0.328945636778662,0.419192479762969,0.494676325699623,0.490436895984959,0.534506497587849,0.510437608171683,0.52004557005993,0.621948266336646,0.647262701545858,0.535931351683262,0.59279080866151,0.484722130800017,0.499146797512844,0.488588218801609,0.491624663278931,0.550872435082371,0.447865947805403,0.377053337834732,0.429873748114746,0.450297507211211,0.467989979714214,0.478015388112416
"OGNTZ",0.451143416656178,0.403044499520428,0.408754397919158,0.56084713264301,0.566538454873353,0.568476292040775,0.650909798776709,0.658841019515475,0.480786096312762,0.552678467541283,0.518928591797873,0.489650056973715,0.461533891844428,0.348412258720882,0.331637111026728,0.340355090069991,0.588116467902764,0.831300747240481,0.416418553407229,0.496388478164425,0.545383655275075,0.834144781305276,0.515199461988842,0.514250846189227,0.461404779810983,0.587802608238956,0.569455702419893,0.583486854612192,0.563163025362517,0.602279948414847,0.606295877942834,0.587874143926898,0.587397644435848,0.608792802277948,0.742756970407671,0.57038910118769,0.578101072757762,0.569999091820433,0.574394024277252,0.466622710887985,0.480241532689218,0.471187219219708,0.512719903627313,0.500603256562753,0.493712134151471,0.51301550158469,0.567461112010872,0.567985223546059,0.593455851772449,0.590271034125962,0.563346872495821,0.663604276001417,0.669798763706297,0.683365824127931,0.556214040114161,0.496793220450492,0.495857496181957,0.477206723946828,0.486731227397698,0.492143945537855,0.563060638455856,0.648824331943171,0.817886727009924,0.569825872878475,0.610556907651438,0.638371525241048,0.977014129050453,1,0.980973382868428,0.586192729843954,0.686762747152245,0.618133996236605,0.469883756964209,0.478791002265957,0.483327533655142,0.442550222179805,0.476765902571341,0.474853201839284,0.49662036128174,0.472672737527693,0.391022382251362,0.404247756608672,0.345623293646819,0.425010821598502,0.50323489837094,0.497963271026808,0.533798508772175,0.503986644910696,0.514023595346564,0.637230548283062,0.660052247334505,0.544683726472177,0.613151689220205,0.502268238101528,0.51031679132213,0.5089492707128,0.503259090675687,0.562994194345148,0.463086880004307,0.385291082025045,0.445114472770795,0.466412027504496,0.482681872353046,0.494631354211012
"OGNUA",0.43431155057396,0.386320663784669,0.391981157571806,0.542599097841039,0.555455713150651,0.552151514270806,0.627527961054886,0.636240095855319,0.467411588637781,0.53800056817193,0.506207106520967,0.478078271232267,0.446351943957417,0.334814568341097,0.318950842966035,0.327835120618663,0.572727447689121,0.797662380957484,0.40498469809826,0.480395808004269,0.528576063349876,0.80323677208233,0.505787286208058,0.505220996190434,0.448793060569124,0.57672022508235,0.555348129016829,0.569396087711002,0.558213970954811,0.599545146079473,0.602305173133804,0.579054418982939,0.579488333461499,0.600855077123681,0.730672855952032,0.561854954958693,0.566257993775676,0.557635215283005,0.562347616207686,0.451123418771631,0.472271213068111,0.455999897449865,0.498600530271162,0.490228596289552,0.484857584506377,0.498198922409182,0.555591776716845,0.556654962180037,0.586576150763172,0.581737715136158,0.553598823785606,0.646078816332626,0.646466263904954,0.662847653886311,0.540580458493112,0.481900074392622,0.480707918837036,0.464715803226006,0.470654502616807,0.473599721649584,0.540210427553688,0.628129024332603,0.791987806030387,0.537510305349209,0.575589054773582,0.60068275409646,0.989360109192214,0.980973382868428,1,0.569649415119986,0.666706953187723,0.599032539657869,0.457417918808445,0.467960778724714,0.472859388519894,0.427401560372687,0.461678997735671,0.454974141195871,0.481126224055075,0.455737450191045,0.374877075572648,0.386899144520114,0.32896024857699,0.414073084173257,0.487892844040374,0.48503739152814,0.520250284198815,0.494895176224508,0.503840604090017,0.619754111597607,0.641567419722908,0.529036584831926,0.589646231635574,0.485165801661197,0.496038612012995,0.480294035828115,0.488182472956538,0.544993163023581,0.44223833801286,0.367092447082696,0.423608470350747,0.449115381884741,0.464400671889483,0.477358131079654
